# combo	name	tpass_count	has_summary	summary_pass	summary_failed	summary_broken	summary_skipped	summary_warnings	summary_total	status	end_code
loongarch-musl	icmp6-multi-diffip06	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffip07	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic01	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic02	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic03	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic04	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic05	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic06	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp6-multi-diffnic07	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	icmp_rate_limit01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	ima_boot_aggregate	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ima_mmap	0	1	0	0	1	0	0	1	FAIL	2
loongarch-musl	in6_01	5	1	5	0	0	0	0	5	PASS	0
loongarch-musl	in6_02	3	1	3	0	0	1	0	4	PASS	0
loongarch-musl	inh_capped	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	init_module01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	init_module02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	initialize_if	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	inode01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	inode02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	inotify01	7	1	7	0	0	0	0	7	PASS	0
loongarch-musl	inotify02	9	1	9	0	0	0	0	9	PASS	0
loongarch-musl	inotify03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	inotify04	5	1	5	0	0	0	0	5	PASS	0
loongarch-musl	inotify05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	inotify06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	inotify07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	inotify08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	inotify09	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	inotify10	10	1	10	0	0	0	0	10	PASS	0
loongarch-musl	inotify11	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	inotify12	9	1	9	0	0	0	0	9	PASS	0
loongarch-musl	inotify_init1_01	4	1	4	0	0	0	0	4	PASS	0
loongarch-musl	inotify_init1_02	4	1	4	0	0	0	0	4	PASS	0
loongarch-musl	input01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	input02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	input03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	input04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	input05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	input06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_cancel01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	io_cancel02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_control01	0	1	0	0	1	0	0	1	FAIL	2
loongarch-musl	io_destroy01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_destroy02	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	io_getevents01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	io_getevents02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_pgetevents01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_pgetevents02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_setup01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_setup02	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	io_submit01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	io_submit02	0	1	0	0	0	2	1	3	FAIL	36
loongarch-musl	io_submit03	0	1	0	0	0	2	1	3	FAIL	36
loongarch-musl	io_uring01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	io_uring02	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	ioctl01	9	1	9	0	0	0	0	9	PASS	0
loongarch-musl	ioctl02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl07	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	ioctl08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_loop07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_ns01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_ns02	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	ioctl_ns03	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	ioctl_ns04	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	ioctl_ns05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_ns06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioctl_ns07	4	1	4	0	0	0	0	4	PASS	0
loongarch-musl	ioctl_sg01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	iogen	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	ioperm01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioperm02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	iopl01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	iopl02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ioprio_get01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	ioprio_set01	1	1	1	0	0	1	0	2	PASS	0
loongarch-musl	ioprio_set02	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	ioprio_set03	1	1	1	1	0	0	0	2	FAIL	1
loongarch-musl	irqbalance01	0	1	0	1	0	0	0	1	FAIL	1
loongarch-musl	kallsyms	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	kcmp01	5	1	5	0	0	0	0	5	PASS	0
loongarch-musl	kcmp02	6	1	6	0	0	0	0	6	PASS	0
loongarch-musl	kcmp03	1	1	1	3	0	0	0	4	FAIL	1
loongarch-musl	kernbench	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	keyctl01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	keyctl02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	keyctl03	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	keyctl04	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	keyctl05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	keyctl06	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	keyctl07	0	1	0	0	0	2	0	2	FAIL	32
loongarch-musl	keyctl08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	keyctl09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	kill02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill03	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	kill05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	kill06	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	kill07	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill08	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill09	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill10	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill11	5	1	5	0	1	0	0	6	TIMEOUT	124
loongarch-musl	kill12	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	kill13	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	killall_icmp_traffic	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	killall_tcp_traffic	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	killall_udp_traffic	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	kmsg01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	ksm07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown01_16	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown02_16	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lchown03_16	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	leapsec01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lftest	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	lgetxattr01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lgetxattr02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	libcgroup_freezer	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	link02	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	link04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	link05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	link08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	linkat01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	linkat02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	listen01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	listxattr01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	listxattr02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	listxattr03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	llistxattr01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	llistxattr02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	llistxattr03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	llseek01	0	1	5	0	0	0	0	5	PASS	0
loongarch-musl	llseek02	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	llseek03	18	1	18	0	0	0	0	18	PASS	0
loongarch-musl	locktests	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	lremovexattr01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	lseek01	4	1	4	0	0	0	0	4	PASS	0
loongarch-musl	lseek02	15	1	15	0	0	0	0	15	PASS	0
loongarch-musl	lseek07	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	lseek11	15	1	15	0	0	0	0	15	PASS	0
loongarch-musl	lstat01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	lstat01_64	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	lstat02	6	1	6	0	0	0	0	6	PASS	0
loongarch-musl	lstat02_64	6	1	6	0	0	0	0	6	PASS	0
loongarch-musl	ltpClient	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	ltpServer	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	ltp_acpi	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise03	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	madvise05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	madvise06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	madvise10	12	1	12	0	0	0	0	12	PASS	0
loongarch-musl	madvise11	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mallinfo01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mallinfo02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mallinfo2_01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mallocstress	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	mallopt01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	max_map_count	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mbind01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mbind02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mbind03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mbind04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mc_member_test	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mc_recv	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mc_send	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mc_verify_opts	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mc_verify_opts_error	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	meltdown	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mem02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mem_process	0	0	0	0	0	0	0	0	FAIL	3
loongarch-musl	membarrier01	12	1	12	0	0	0	0	12	PASS	0
loongarch-musl	memcg_process	0	0	0	0	0	0	0	0	FAIL	2
loongarch-musl	memcg_process_stress	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	memcg_test_1	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	memcg_test_2	0	0	0	0	0	0	0	0	TIMEOUT	124
loongarch-musl	memcg_test_3	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	memcg_test_4	0	0	0	0	0	0	0	0	TIMEOUT	124
loongarch-musl	memcmp01	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	memcontrol01	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	memcontrol02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	memcontrol03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	memcontrol04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	memcpy01	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	memctl_test01	0	0	0	0	0	0	0	0	FAIL	138
loongarch-musl	memfd_create01	157	1	157	0	0	0	0	157	PASS	0
loongarch-musl	memfd_create02	14	1	14	0	0	0	0	14	PASS	0
loongarch-musl	memfd_create03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	memfd_create04	9	1	9	0	0	0	0	9	PASS	0
loongarch-musl	memset01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	memtoy	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mesgq_nstest	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	migrate_pages01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	migrate_pages02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	migrate_pages03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	min_free_kbytes	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mincore01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mincore02	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	mincore03	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	mincore04	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mkdir02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mkdir03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mkdir04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mkdir05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mkdir09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mkdirat01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mkdirat02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknod09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mknodat01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mknodat02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlock01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlock02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlock03	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mlock04	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mlock05	0	1	0	2	0	0	0	2	FAIL	1
loongarch-musl	mlock201	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlock202	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlock203	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlockall01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlockall02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mlockall03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmap-corruption01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mmap001	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mmap01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mmap02	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap03	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mmap04	14	1	14	0	0	0	0	14	PASS	0
loongarch-musl	mmap05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap06	8	1	8	0	0	0	0	8	PASS	0
loongarch-musl	mmap08	0	1	0	1	0	0	0	1	FAIL	1
loongarch-musl	mmap09	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	mmap1	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	mmap10	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmap11	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmap12	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap13	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap14	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmap15	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap16	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmap17	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap18	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	mmap19	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap2	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mmap20	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmap3	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	mmapstress01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmapstress02	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmapstress03	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmapstress04	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mmapstress05	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmapstress06	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmapstress07	0	0	0	0	0	0	0	0	FAIL	5
loongarch-musl	mmapstress08	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mmapstress09	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmapstress10	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mmstress	0	0	0	0	0	0	0	0	TIMEOUT	124
loongarch-musl	mmstress_dummy	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	modify_ldt01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	modify_ldt02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	modify_ldt03	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mount01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount03_suid_child	0	0	0	0	0	0	0	0	FAIL	2
loongarch-musl	mount04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mount_setattr01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mountns01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mountns02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mountns03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mountns04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_mount01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_mount02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages07	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages09	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages10	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages11	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	move_pages12	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mprotect01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mprotect02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mprotect03	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mprotect04	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mprotect05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	mq_notify01	0	1	0	2	1	0	0	3	TIMEOUT	124
loongarch-musl	mq_notify02	0	1	0	2	0	0	0	2	FAIL	1
loongarch-musl	mq_notify03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mq_open01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mq_timedreceive01	30	1	30	0	0	0	0	30	PASS	0
loongarch-musl	mq_timedsend01	34	1	34	0	0	0	0	34	PASS	0
loongarch-musl	mq_unlink01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mqns_01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mqns_02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mqns_03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mqns_04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mremap01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mremap02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mremap03	0	0	0	0	0	0	0	0	FAIL	1
loongarch-musl	mremap04	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mremap05	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	mremap06	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	msg_comm	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgctl01	14	1	14	0	0	0	0	14	PASS	0
loongarch-musl	msgctl02	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	msgctl03	2	1	2	0	0	0	0	2	PASS	0
loongarch-musl	msgctl04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgctl05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgctl06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgctl12	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	msgget01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	msgget02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgget03	0	1	0	0	0	1	0	1	FAIL	32
loongarch-musl	msgget04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgget05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgrcv01	3	1	3	1	0	0	0	4	FAIL	1
loongarch-musl	msgrcv02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgrcv03	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgrcv05	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	msgrcv06	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	msgrcv07	15	1	15	0	0	0	0	15	PASS	0
loongarch-musl	msgrcv08	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	msgsnd01	3	1	3	0	0	0	0	3	PASS	0
loongarch-musl	msgsnd02	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgsnd05	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgsnd06	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	msgstress01	0	1	0	0	1	0	0	1	TIMEOUT	124
loongarch-musl	msync01	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	msync02	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	msync03	0	0	0	0	0	0	0	0	NO_SUMMARY	0
loongarch-musl	msync04	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	mtest01	1	1	1	0	0	0	0	1	PASS	0
loongarch-musl	munlock01	0	0	0	0	0	0	0	0	FAIL	32
loongarch-musl	munlock02	0	0	0	0	0	0	0	0	FAIL	32
